Year,UNIT_MEASURE,Пол,Старосна доб,Value
2040,% од укупно,Оба пола,48,1.21
2040,% од укупно,Оба пола,49,1.37
2040,% од укупно,Оба пола,50,1.36
2040,% од укупно,Оба пола,51,1.37
2040,% од укупно,Оба пола,52,1.45
2040,% од укупно,Оба пола,53,1.46
2040,% од укупно,Оба пола,54,1.47
2040,% од укупно,Оба пола,55,1.52
2040,% од укупно,Оба пола,56,1.56
2040,% од укупно,Оба пола,57,1.55
2040,% од укупно,Оба пола,58,1.58
2040,% од укупно,Оба пола,59,1.58
2040,% од укупно,Оба пола,60,1.58
2040,% од укупно,Оба пола,61,1.57
2040,% од укупно,Оба пола,62,1.58
2040,% од укупно,Оба пола,63,1.57
2040,% од укупно,Оба пола,64,1.64
2040,% од укупно,Оба пола,65,1.59
2040,% од укупно,Оба пола,66,1.56
2040,% од укупно,Оба пола,67,1.54
2040,% од укупно,Оба пола,68,1.56
2040,% од укупно,Оба пола,69,1.54
2040,% од укупно,Оба пола,70,1.42
2040,% од укупно,Оба пола,71,1.5
2040,% од укупно,Оба пола,72,1.48
2040,% од укупно,Оба пола,73,1.48
2040,% од укупно,Оба пола,74,1.5
2040,% од укупно,Оба пола,75,1.5
2040,% од укупно,Оба пола,76,1.41
2040,% од укупно,Оба пола,77,1.38
2040,% од укупно,Оба пола,78,1.36
2040,% од укупно,Оба пола,79,1.3
2040,% од укупно,Оба пола,80,1.24
2040,% од укупно,Оба пола,81,1.13
2040,% од укупно,Оба пола,82,1.08
2040,% од укупно,Оба пола,83,0.91
2040,% од укупно,Оба пола,84,0.89
2040,% од укупно,Оба пола,85,0.79
2040,% од укупно,Оба пола,86,0.74
2040,% од укупно,Оба пола,87,0.62
2040,% од укупно,Оба пола,88,0.55
2040,% од укупно,Оба пола,89,0.4
2040,% од укупно,Оба пола,90,0.37
2040,% од укупно,Оба пола,91,0.31
2040,% од укупно,Оба пола,92,0.23
2040,% од укупно,Оба пола,93,0.19
2040,% од укупно,Оба пола,94,0.14
2040,% од укупно,Оба пола,95,0.09
2040,% од укупно,Оба пола,96,0.06
2040,% од укупно,Оба пола,97,0.05
2040,% од укупно,Оба пола,98,0.04
2040,% од укупно,Оба пола,99,0.03
2040,% од укупно,Оба пола,100,0.02
2040,% од укупно,Оба пола,101,0.02
2040,% од укупно,Оба пола,102,0.01
2040,% од укупно,Оба пола,103,0.01
2040,% од укупно,Оба пола,104,0.0
2040,% од укупно,Оба пола,105,0.0
2040,% од укупно,Оба пола,106,0.0
2040,% од укупно,Оба пола,107,0.0
2040,% од укупно,Оба пола,108,0.0
2040,% од укупно,Оба пола,109,0.0
2040,% од укупно,Оба пола,110,0.0
2040,% од укупно,Оба пола,111,0.0
2040,% од укупно,Оба пола,112,0.0
2040,% од укупно,Оба пола,113,0.0
2040,% од укупно,Оба пола,114,0.0
2040,% од укупно,Оба пола,115,0.0
2040,% од укупно,Оба пола,116,0.0
2040,% од укупно,Оба пола,117,0.0
2040,% од укупно,Оба пола,118,0.0
2040,% од укупно,Оба пола,119,0.0
2040,% од укупно,Оба пола,120+,0.0
2045,% од укупно,Оба пола,Total,100.0
2045,% од укупно,Оба пола,0,0.65
2045,% од укупно,Оба пола,1,0.65
2045,% од укупно,Оба пола,2,0.66
2045,% од укупно,Оба пола,3,0.67
2045,% од укупно,Оба пола,4,0.67
2045,% од укупно,Оба пола,5,0.69
2045,% од укупно,Оба пола,6,0.7
2045,% од укупно,Оба пола,7,0.71
2045,% од укупно,Оба пола,8,0.72
2045,% од укупно,Оба пола,9,0.73
2045,% од укупно,Оба пола,10,0.75
2045,% од укупно,Оба пола,11,0.76
2045,% од укупно,Оба пола,12,0.78
2045,% од укупно,Оба пола,13,0.8
2045,% од укупно,Оба пола,14,0.82
2045,% од укупно,Оба пола,15,0.84
2045,% од укупно,Оба пола,16,0.85
2045,% од укупно,Оба пола,17,0.87
2045,% од укупно,Оба пола,18,0.88
2045,% од укупно,Оба пола,19,0.88
2045,% од укупно,Оба пола,20,0.89
2045,% од укупно,Оба пола,21,0.88
2045,% од укупно,Оба пола,22,0.88
2045,% од укупно,Оба пола,23,0.87
2045,% од укупно,Оба пола,24,0.87
2045,% од укупно,Оба пола,25,0.86
2045,% од укупно,Оба пола,26,0.86
2045,% од укупно,Оба пола,27,0.82
2045,% од укупно,Оба пола,28,0.84
2045,% од укупно,Оба пола,29,0.83
2045,% од укупно,Оба пола,30,0.81
2045,% од укупно,Оба пола,31,0.83
2045,% од укупно,Оба пола,32,0.81
2045,% од укупно,Оба пола,33,0.92
2045,% од укупно,Оба пола,34,0.89
2045,% од укупно,Оба пола,35,0.92
2045,% од укупно,Оба пола,36,0.94
2045,% од укупно,Оба пола,37,0.93
2045,% од укупно,Оба пола,38,0.89
2045,% од укупно,Оба пола,39,0.89
2045,% од укупно,Оба пола,40,0.91
2045,% од укупно,Оба пола,41,0.9
2045,% од укупно,Оба пола,42,0.92
2045,% од укупно,Оба пола,43,0.93
2045,% од укупно,Оба пола,44,0.96
2045,% од укупно,Оба пола,45,0.99
2045,% од укупно,Оба пола,46,1.02
2045,% од укупно,Оба пола,47,1.13
2045,% од укупно,Оба пола,48,1.26
2045,% од укупно,Оба пола,49,1.35
2045,% од укупно,Оба пола,50,1.39
2045,% од укупно,Оба пола,51,1.23
2045,% од укупно,Оба пола,52,1.07
2045,% од укупно,Оба пола,53,1.27
2045,% од укупно,Оба пола,54,1.44
2045,% од укупно,Оба пола,55,1.43
2045,% од укупно,Оба пола,56,1.44
2045,% од укупно,Оба пола,57,1.53
2045,% од укупно,Оба пола,58,1.54
2045,% од укупно,Оба пола,59,1.55
2045,% од укупно,Оба пола,60,1.6
2045,% од укупно,Оба пола,61,1.64
2045,% од укупно,Оба пола,62,1.63
2045,% од укупно,Оба пола,63,1.66
2045,% од укупно,Оба пола,64,1.65
2045,% од укупно,Оба пола,65,1.65
2045,% од укупно,Оба пола,66,1.63
2045,% од укупно,Оба пола,67,1.63
2045,% од укупно,Оба пола,68,1.62
2045,% од укупно,Оба пола,69,1.68
2045,% од укупно,Оба пола,70,1.61
2045,% од укупно,Оба пола,71,1.57
2045,% од укупно,Оба пола,72,1.53
2045,% од укупно,Оба пола,73,1.54
2045,% од укупно,Оба пола,74,1.5
2045,% од укупно,Оба пола,75,1.37
2045,% од укупно,Оба пола,76,1.43
2045,% од укупно,Оба пола,77,1.39
2045,% од укупно,Оба пола,78,1.37
2045,% од укупно,Оба пола,79,1.36
2045,% од укупно,Оба пола,80,1.33
2045,% од укупно,Оба пола,81,1.23
2045,% од укупно,Оба пола,82,1.18
2045,% од укупно,Оба пола,83,1.13
2045,% од укупно,Оба пола,84,1.05
2045,% од укупно,Оба пола,85,0.97
2045,% од укупно,Оба пола,86,0.86
2045,% од укупно,Оба пола,87,0.78
2045,% од укупно,Оба пола,88,0.64
2045,% од укупно,Оба пола,89,0.59
2045,% од укупно,Оба пола,90,0.5
2045,% од укупно,Оба пола,91,0.44
2045,% од укупно,Оба пола,92,0.35
2045,% од укупно,Оба пола,93,0.3
2045,% од укупно,Оба пола,94,0.2
2045,% од укупно,Оба пола,95,0.17
2045,% од укупно,Оба пола,96,0.13
2045,% од укупно,Оба пола,97,0.09
2045,% од укупно,Оба пола,98,0.07
2045,% од укупно,Оба пола,99,0.04
2045,% од укупно,Оба пола,100,0.03
2045,% од укупно,Оба пола,101,0.02
2045,% од укупно,Оба пола,102,0.01
2045,% од укупно,Оба пола,103,0.01
2045,% од укупно,Оба пола,104,0.01
2045,% од укупно,Оба пола,105,0.0
2045,% од укупно,Оба пола,106,0.0
2045,% од укупно,Оба пола,107,0.0
2045,% од укупно,Оба пола,108,0.0
2045,% од укупно,Оба пола,109,0.0
2045,% од укупно,Оба пола,110,0.0
2045,% од укупно,Оба пола,111,0.0
2045,% од укупно,Оба пола,112,0.0
2045,% од укупно,Оба пола,113,0.0
2045,% од укупно,Оба пола,114,0.0
2045,% од укупно,Оба пола,115,0.0
2045,% од укупно,Оба пола,116,0.0
2045,% од укупно,Оба пола,117,0.0
2045,% од укупно,Оба пола,118,0.0
2045,% од укупно,Оба пола,119,0.0
2045,% од укупно,Оба пола,120+,0.0
2050,% од укупно,Оба пола,Total,100.0
2050,% од укупно,Оба пола,0,0.64
2050,% од укупно,Оба пола,1,0.64
2050,% од укупно,Оба пола,2,0.65
2050,% од укупно,Оба пола,3,0.66
2050,% од укупно,Оба пола,4,0.67
2050,% од укупно,Оба пола,5,0.68
2050,% од укупно,Оба пола,6,0.69
2050,% од укупно,Оба пола,7,0.7
2050,% од укупно,Оба пола,8,0.71
2050,% од укупно,Оба пола,9,0.72
2050,% од укупно,Оба пола,10,0.73
2050,% од укупно,Оба пола,11,0.75
2050,% од укупно,Оба пола,12,0.76
2050,% од укупно,Оба пола,13,0.77
2050,% од укупно,Оба пола,14,0.79
2050,% од укупно,Оба пола,15,0.8
2050,% од укупно,Оба пола,16,0.82
2050,% од укупно,Оба пола,17,0.83
2050,% од укупно,Оба пола,18,0.84
2050,% од укупно,Оба пола,19,0.84
2050,% од укупно,Оба пола,20,0.84
2050,% од укупно,Оба пола,21,0.84
2050,% од укупно,Оба пола,22,0.84
2050,% од укупно,Оба пола,23,0.84
2050,% од укупно,Оба пола,24,0.83
2050,% од укупно,Оба пола,25,0.83
2050,% од укупно,Оба пола,26,0.83
2050,% од укупно,Оба пола,27,0.83
2050,% од укупно,Оба пола,28,0.83
2050,% од укупно,Оба пола,29,0.84
2050,% од укупно,Оба пола,30,0.84
2050,% од укупно,Оба пола,31,0.85
2050,% од укупно,Оба пола,32,0.82
2050,% од укупно,Оба пола,33,0.85
2050,% од укупно,Оба пола,34,0.84
2050,% од укупно,Оба пола,35,0.83
2050,% од укупно,Оба пола,36,0.85
2050,% од укупно,Оба пола,37,0.83
2050,% од укупно,Оба пола,38,0.95
2050,% од укупно,Оба пола,39,0.91
2050,% од укупно,Оба пола,40,0.95
2050,% од укупно,Оба пола,41,0.97
2050,% од укупно,Оба пола,42,0.97
2050,% од укупно,Оба пола,43,0.93
2050,% од укупно,Оба пола,44,0.93
2050,% од укупно,Оба пола,45,0.95
2050,% од укупно,Оба пола,46,0.94
2050,% од укупно,Оба пола,47,0.97
2050,% од укупно,Оба пола,48,0.98
2050,% од укупно,Оба пола,49,1.02
2050,% од укупно,Оба пола,50,1.05
2050,% од укупно,Оба пола,51,1.08
2050,% од укупно,Оба пола,52,1.2
2050,% од укупно,Оба пола,53,1.34
2050,% од укупно,Оба пола,54,1.43
2050,% од укупно,Оба пола,55,1.48
2050,% од укупно,Оба пола,56,1.31
2050,% од укупно,Оба пола,57,1.14
2050,% од укупно,Оба пола,58,1.35
2050,% од укупно,Оба пола,59,1.53
2050,% од укупно,Оба пола,60,1.52
2050,% од укупно,Оба пола,61,1.53
2050,% од укупно,Оба пола,62,1.63
2050,% од укупно,Оба пола,63,1.64
2050,% од укупно,Оба пола,64,1.64
